10304,3,0,3,0,1,I approve this message ! 8220;@Ashley_NoMaryK: Good pussy is a mufucka. 128522;8221; http://t.co/QPkCQHPyXP
10306,3,0,3,0,1,I asked my two best friends to describe me in three words, I get back boss ass bitchand sho, feisty, and Mexican.I love my friends.
10307,3,0,0,3,2,I asked the name of the bird ancient Egyptians used as the sun of god Heru (Horus).The Pheonix (firebird).
10308,3,0,0,3,2,I ate a monkey. #AndNowIHaveEbola
10309,3,0,3,0,1,I b so quick to dub a bitch it's sad 128532;128554;
10310,3,0,3,0,1,I b tryna remind these bitches ... I knew u b4 dis social network fame
10311,3,0,3,0,1,I based niggas on how they bitch look 128514;128514;128514;
10312,3,0,3,0,1,I be chillin wit the bitches cuz a lotta niccas fake
1026,3,1,2,0,1,128514;128514;128514;128514; @KfromtheG: You a hoe if ya grandma got a tattoo.
10313,3,0,3,0,1,I be damn if i go ova dea n get my ass blown128163; up i kno wat it look like bitch i play 128299;Call Of Duty frequently
10314,3,0,3,0,1,I be drippin in so much damn sauce, got bitches ready to lick it off 128514;128527;
10315,3,0,0,3,2,I be jamming Skid Row,Kix,Cinderella,Damn Yankees,Bon Jovi,Def Leppard,Whitesnake,Extreme,Vinnie Vincent Invasion,Ratt,Scorpions etc
10316,3,0,3,0,1,I be joked out at half the broads on here that brag about how good they pussy/head game is...
10317,3,0,3,0,1,I be like nigga you's a real mark ass bitch for that lol
10318,3,0,3,0,1,I be like... bitch please. lol http://t.co/PNVmaacWY0
10319,3,0,3,0,1,I be lonely128514;128514; I have no hoes 128553;128514;9995;
10320,3,0,3,0,1,I be lying in got theses bitches like u on my fuckin mind... but I be really focus just on this money!!
10321,3,0,3,0,1,I be out that bitch with the quickness
10322,3,1,2,0,1,I be ready to tell a bitch shut da fuck up lol
1027,3,0,3,0,1,128514;128514;128514; @LiViBADD88: cheap hair.. cheap dresses.. cheap shoes.. tacky ass little bitches
10323,3,2,1,0,0,I be sayin I'm done drinkin everyday but then one of my friends hit me up like I gotta caseand only faggots turn down free beer
10324,3,0,3,0,1,I be seein you bitches in the whip wit your boyfriend but he be lookin like your dad so I be eye ballin, then here comes ole salty ass bf
10325,3,0,3,0,1,I be stalking hoes :)
10326,3,0,3,0,1,I be teaching bitches how to clear the bong mon
10327,3,1,2,0,1,I be telling Mcgi music ain't enough.You gotta have a non music related agenda.Them crackers want to sell something with your face.
10328,3,1,2,0,1,I be try a log on to IG an like pics, but bitches dont be posting no pics....
10329,3,0,3,0,1,I be using these fufu bitches 128514;128514;
10330,3,0,3,0,1,I be waiting for a bitch to sneak diss , I'm @-ing IDC 128514;128581;
10331,3,0,3,0,1,I be waking niccas up lol
10332,3,2,1,0,0,I be waking up on some new shit like fuck that bitch shit
1029,3,2,1,0,0,128514;128514;128514; @kwagiheath: Them 1st 48 Charlotte goon niccas gon Fkkk around and burn Bank Of America stadium down128293;
10333,3,0,3,0,1,I beat that pussy up up up up
10334,6,0,5,1,1,I beat the pussy up- yg
10335,3,0,3,0,1,I become more of a bitch day by day128514;128514;128514;
10336,6,0,6,0,1,I been getting bitches my whole life I been getting money my whole life 128526;128526;128526;
10337,6,0,5,1,1,I been getting money I ain't worried bout a hoe
10338,3,0,3,0,1,I been getting money I ain't worried bout a hoe 128175;128584;9996;65039;128526;128081;128076;128591;128129;
10339,3,0,3,0,1,I been getting money, I ain't worried about a hoe 128527;128184;
10340,6,1,5,0,1,I been goin thru some shit from my niggas to my bitch they lookin like they wanna switch
10341,3,1,2,0,1,I been in Atlanta 15 mins nd got 2 bad hoes numbers
10342,3,1,2,0,1,I been in this hospital since 6 I'm just tryna stay awake for 2more hrs then I can sip this D'usse and pay with the rest of the coons
1030,3,0,3,0,1,128514;128514;8220;@BrandonBeSlydin: My fucking god bruh, the birds from southridge are in front of my house.8221;
10343,3,0,3,0,1,I been slackin on the ice game i needa cop a watch , so i can fuck me a instagram hoe &amp; press Block
10344,3,0,2,1,1,I been thugging theses hoes since pre-school 128514;
10345,3,0,0,3,2,I been to mushroom mountain
Once or twice but who's countin'
But nothin compares
To these blue &amp; yellow purple pills128156; http://t.co/fMjlVMEqDO
10346,3,0,3,0,1,I been way to consistent on niggas , I'm have to drop some trash to get appreciated
10347,3,0,3,0,1,I been with the same STUD for a year....That bitch, her attitude nasty.
10348,3,0,3,0,1,I beg to differ on that lip bittin shit. Dis bitch bit my lip nd tried to suck my blood. Aint shit sexy about that
10349,6,1,5,0,1,I bent yo bitch over that's why you mad these niggas broke that's why I laugh
10350,3,0,3,0,1,I bet he rey go crazy ona bitch jack llab
10351,3,0,3,0,1,I bet if we took a twitter cencus it'd be at least 35% basic ass bitches
10352,3,0,3,0,1,I bet that nigga @gucci1017 got charged for murder for tha intro of Gucci vs Guwopcause straight killed that hoe! #FreeGucci #FreeRadric
1031,3,0,3,0,1,128514;128557; I have to explore the pussy out there @Austin__321 http://t.co/GER0IPaBPA
10353,3,0,3,0,1,I bet these bitches trying to set me up 127911;
10354,3,0,3,0,1,I bet u John Elway gets way more pussy than John Dorsey.
10355,3,0,3,0,1,I bet we are gonna see 3 game loan player reviews too just because people are that much of a cunt
10356,3,2,1,0,0,I bet you think you a no-chill savage huh. Fucking faggot @KILLSemaj
10357,3,0,3,0,1,I bitch a lot but it's coo
10358,3,0,2,1,1,I bitch can tell that I'm addicted to pussy she lookin pass it
10359,3,1,2,0,1,I bought a 357 and went back to the neighborhood and busted that bitch!
10360,3,0,3,0,1,I bought him a Sumblime shi for his bihday too 128532; I kinda wanna be a cunt and ask for it back lol #IndianGiver
10361,3,0,3,0,1,I bought hummus and broccoli. I just need snacks and shit.  @Omgitstamz: i need to buy crackers and shit
10362,3,0,3,0,1,I broke baby outta his thug stage n turned him into a pussy 128514; , it was hard but I did it 128129;128537; now he show more feelings than a lit bit
1032,3,0,3,0,1,128514;128557;  @kiaaXO_:  @sweetbre_xo: Lmfao @BeingMsDaisy: WTF kinda pussy my mom think I got, buying this shit. 128530;9995; http://t.co/uZvnXQFMFn
10363,3,0,3,0,1,I called at least 20 times to make my hair appointment and these bitches don't pick -.- guess I have to stop in to make an appointment #Grrr
10364,3,0,3,0,1,I called. In to work n bitch said they might not want me to go back
10365,3,0,3,0,1,I can be a bitch and I'm fine with that128524;
10366,3,0,3,0,1,I can be very vengeful. Don't be a cunt.
10367,3,0,3,0,1,I can fuck yo bitch and you can't
10368,3,0,3,0,1,I can guarantee that 9 out of 10 of y'all's bitches follow me.
10369,3,0,0,3,2,I can hear birds outside!!!
10370,3,0,0,3,2,I can hear my mom playing flappy bird in the living room 128514;128514;
10371,3,0,0,3,2,I can hear the birds chirpin!
10372,3,0,1,2,2,I can jig, but I can't jig jig. 128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.128514;
102,3,0,3,0,1,@Coley_Cee: @lil_aerii girl you know I was spitting that G shit to you &amp; you was going lbvsbitch plz
1033,6,0,5,1,1,128514;128557;128128;  @iDO_me2: Hood hoes love Harrell football team128528;
10373,6,1,5,0,1,I can just set that hoe on fire 128514;128514;128074;128080;128080;9996;65039;
10374,3,0,3,0,1,I can make a bitch famous
10375,3,0,3,0,1,I can make a dike say she leavin that lady.. I can make a lady say she leavin that pussy ass nigga that gave her that baby
10376,6,0,6,0,1,I can neva count my stash cause I always lose count. I can neva keep no bitch cuz I put them hoes out
10377,3,0,3,0,1,I can not &amp; will not fuck with theses dawg ass hoes no more ...
10378,3,0,3,0,1,I can see ya hoes &amp; all of em nothin'.
10379,3,0,3,0,1,I can taste loud n pussy on my tongue 128541;
10380,3,0,2,1,1,I can tell when ceain and specific people are posting on a group/corporate fb/twitter page by the consistent retarded hashtags #makeshitup
10381,3,0,2,1,1,I can turn a hoe into a housewife. Cause i know how to love. Thats all their missing.
10382,3,0,3,0,1,I can't STAND an ex that won't let go like bitch get a life ain't nobody stuntin yo ass128553;
1034,3,0,3,0,1,128514;9995;8220;@iSell_Pussy4EBT 8220;@Sco_ForIt bucket  8220;@iSell_Pussy4EBT: Trash 8220;@_manlookaKeedY: All you bitches is my SONS 128520; http://t.co/LrMBWFPMaE
10383,6,0,6,0,1,I can't argue with a bitch over a nigga...
10384,3,0,3,0,1,I can't believe I'm jealous! All I can think is, What goddamn bitch was in your room to take a pic of you in bed with your shi off?. -_-
10385,3,0,3,0,1,I can't believe that someone announced before the movie to the crowd that They came for the bitches128557;128514;
10386,3,0,3,0,1,I can't believe these ghetto fucks left this little kid next to me. He's now playing with fucking everything. Odds of his survival? Minimal.
10387,9,3,6,0,1,I can't believe this nigga told me to put nutella on a bitch before you eat her out #wildnigga
10388,3,2,1,0,0,I can't blow bubbles or whistle. I'm basically retarded.
10389,3,0,3,0,1,I can't enteain these hoes or these broke niggas
10390,3,0,3,0,1,I can't even be away from my phone that long karlie right she is a crazy bitch128533;
10391,3,0,0,3,2,I can't even find it in me to mock anymore. This is scary. This mass ignorance is terrifying.  @KateElliottSFF Yes, alas, I agree.
10392,3,0,3,0,1,I can't ever eat roast beef anymore without thinkin bout dark skin twat.. thanks a lot twitter/ig
1035,3,0,3,0,1,128514; @1BaD_dOc: I hate when people get on my bad side cause I honestly don't like to act like a bitch
10393,3,0,3,0,1,I can't express how much I hate sam, he is by far hands down no questions asked my least favorite character , so bitch made #freaksandgeeks
10394,3,2,1,0,0,I can't fuck a scary hoe.
10395,3,2,1,0,0,I can't fuck any ol bitch niggas be dese dicks out here128557;
10396,3,0,3,0,1,I can't fuck with girls that talk about their pussy on social media...
10397,3,0,3,0,1,I can't fuck with hoe niggas, I can't trust these hoes niether.
10398,3,0,3,0,1,I can't fuck with you no mo hoe and I'm sorry.
10399,3,0,3,0,1,I can't handle when people give me an attitude, I dead them so quick. Like why do you have to be a nasty bitch
10400,3,1,2,0,1,I can't never be no bitch nigga , thats how you get treated like a bitch
10401,3,0,0,3,2,I can't play flappy bird. It makes me angry.
10402,3,0,0,3,2,I can't sleep so ima watch Spongebob and eat crackers and peanut butter
1036,3,0,3,0,1,128518;@QbF150: On a leash 128555; @80sbaby4life: Just pussy 128553;
10403,3,0,3,0,1,I can't stand a Fag bitch like Fucc get out there &amp; make the MONEY 128184;
10404,3,0,3,0,1,I can't stand a snobby stuck up bitch
10405,6,1,5,0,1,I can't stand this fat bitch next to me, with her hairy ass legs kiss imik
10406,3,0,3,0,1,I can't stand to see my ex with another ugly bitch 128514;
10407,3,0,3,0,1,I can't take yo bitch if I can't see yo bitch...
10408,3,0,3,0,1,I can't take you hoes serious because she everything a nigga need in a woman.. Some of y'all just look good &amp; that's it.
10409,3,0,0,3,2,I can't take you serious if you wear colored contacts.
10410,3,0,3,0,1,I can't talk to anyone but you can go answer little.phone calls from your little bitches on the low in the bathroom foh
10411,3,1,2,0,1,I can't tell if I want to fuck you or if I want to slit your throat
10412,3,1,2,0,1,I can't tell you the last time I seen 2 niggaz have a fight but I see bitches fight on video daily.
1037,3,0,1,2,2,128520;127383; we snap chatted for one night lol. But you're cute. Snapchat me back nig
10413,3,0,3,0,1,I can't trust a bitch 128175;
10414,3,0,0,3,2,I can't wait to post the designs of my new walkout shis, sweaters, and hats! Should have the official mock up done tomorrow. They're sexy.
10415,3,0,3,0,1,I can't wait to turnup with my bitches . I miss them 128553;128553;
10416,4,1,1,2,2,I can't wait to watch the saints put their weiner right in the cowboys butts . Dallas is trash
10417,3,0,0,3,2,I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. 128557;128557;128557;128557;
10418,3,0,3,0,1,I can't with these second class bitches
10419,6,0,6,0,1,I can't with this disrespect ass bitches
10420,3,0,3,0,1,I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)
10421,3,0,1,2,2,I cannot express how infinitely better the book is to this trash.
10422,3,1,2,0,1,I cant fuc wit no bitch thats addicted to drugz
1038,3,0,3,0,1,128520;128525;128176; - your my BFFL. I love you ya funcy bitch 128514; I went Finna be faded &amp; shaded on ya C Day 128153; #WEDEMGIRLZ 128520;128526;128176;128526;
10423,3,0,3,0,1,I chase bread over hoes cause i never met a dollar i aint like #Facts
10424,3,0,3,0,1,I cheated on 10% of the bitches I had tf lol nobody even wanted to be all committed and shit
10425,3,0,2,1,1,I come wit the rocks on yu can get popped on, light yellow chevy same color as popcorn!
10426,3,0,1,2,2,I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday....... #retarded
10427,6,0,6,0,1,I copped a Uzi but I need some bullets for that bitch !
10428,3,0,3,0,1,I could NEVER bring myself to fw a bitch or nigga that wears EVERYBODY else shit like um no YOUR BROKE &amp; bummy ya fuccing boof 128514;128557;9995;128553;
10429,3,0,3,0,1,I could b out here like some of these chicks...in the streets slingin pussy for a couple dollars but im not
10430,3,0,3,0,1,I could blank all you son's of bitches out #getatme #goofy #fuckmongo #naynayismongo
10431,3,0,0,3,2,I could go for a brownie right now
10432,3,0,3,0,1,I could have so many bitches right now... Lately they been loving Flee
1039,3,0,3,0,1,128521;128077;
#yep #donttryme #bitch #bitchmode #testme #Truth #trust http://t.co/ky9Fi39zUx
10433,3,0,3,0,1,I could say my name butttttttt, ya bitch already knows it 127926;
10434,6,0,6,0,1,I coulda sworn I was the last bitch on tunchi ig 128129;9996;65039;128536;
10435,3,0,3,0,1,I couldn't have no mama Joyceat my wedding. What a grumpy ass bitch!
10436,3,0,1,2,2,I couldn't press send. That tweet about anchor babies was even too raw for me.
10437,3,0,3,0,1,I cuff no hoes
10438,6,0,6,0,1,I curved yo bitch. Your welcome.
10439,3,0,3,0,1,I cut you out of my life for a reason you stupid bitch.. don't follow me on twitta
10441,3,0,3,0,1,I dare a bitch to key my truck 128530;128298;
10442,3,0,0,3,2,I def got a few shades darker cutting my mama grass. There goes my yellow frame lol
10443,3,1,2,0,1,I definitely cant FW a nigga that associates himself wit bitches I DONT fw 128514;128557; tf you fuccing Goofball 9986;65039;9986;65039;
1040,3,0,0,3,2,128525;128525;128525;

8220;@whatskillfeed: i guess ill just trash this drawing because of roster changes...128532; http://t.co/2r8wqgE8cR8221;
10444,3,0,3,0,1,I despise clich233;s... you aint original bitch, you are a copy. #deleted
10445,3,0,3,0,1,I did anything for my bitch now these hoes only get hard dick nbs
10446,3,0,3,0,1,I did everything but trust these hoes !
10447,9,0,9,0,1,I did everything except trust these hoes
10448,3,0,3,0,1,I didn8217;t go to school here  @LmaoAtDoseHoes: Arizona full of ugly hoes  @t All my crushes ended up ugly after high school damn shame
10449,3,0,3,0,1,I didn't even get to see my baby today. Smh it's all my moms fault. Selfish bitch.
10450,3,2,1,0,0,I didn't forsake all other bitches for my wife to be getting fucked on by another nigga. and you know she married? you gotta die.
10451,3,0,2,1,1,I didn't know my nig G-Eazy had reached a million views on one of his songs, haha that's crazy
10452,3,0,3,0,1,I didn't wanna see your hoe ass pictures anyways. Take care of your fuckin kids too.
10453,3,0,1,2,2,I didnt buy any alcohol this weekend, and only bought 20 fags. Proud that I still have 40 quid tbh
1041,3,0,3,0,1,128527; haahaa ,dumb bitch
10454,3,0,3,0,1,I dnt let NOBODY borrow my shit&amp; i let My girlfriend got my sweats lol thas how u know she runnin shit...u otha hoes cant get a sock from me
10456,3,0,3,0,1,I do alot of fucking girl, but I don't fuck around... I been in the same pussy since before MIGOS came out...
10457,3,3,0,0,0,I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey
10458,6,0,6,0,1,I do know one thing though, bitches they come they go.
10459,3,0,3,0,1,I do the shit you bitches is too pussy to do
10460,3,1,2,0,1,I dog hoes not one but all hoes
10461,3,0,0,3,2,I don8217;t talk trash regarding spos.
10462,3,0,3,0,1,I don't 128683; keep friends 128109;128107;128108; they come 128072; and go 128073;, don't fuck 128581; with these bitches 128109;128109;. FAKE ALL THEY KNOW. 128175;10004;65039;
10463,3,0,3,0,1,I don't be crying over stripper bitches that left me for dudes with money tho. And. Singing about it.
10464,3,0,3,0,1,I don't believe in that frenemies shit who Wats to have a bitch like dat with u all the time
1042,3,1,2,0,1,128530;  @coldheaed9_: 8220;@11wdNICK: Still can't see what niggers see in them white hoes....8221;128563; don't do this everrrrrr
10465,6,0,1,5,2,I don't blame Crash for not sharing with you @geoffsheen760 you'll probably talk trash about it like you do food trucks #GeoffHatesPuppies
10466,3,0,3,0,1,I don't buy pussy cuz it's free bitch I buy lacs!
10467,3,0,3,0,1,I don't care how hot a bitch is, if her personality is shit, shes shit.
10468,3,0,3,0,1,I don't care how old I am, when you put me in front of a bag of takis I'll eat that bitch
10469,3,1,2,0,1,I don't care if you're Gay, yeent bout to me calling me bitchand fishand thinking shit is sweet. I don't even like girls doing that.
10470,3,0,3,0,1,I don't chase no bitches, just chase my #dreams
10472,3,0,3,0,1,I don't even play flappy bird anymore because fuck him
10473,3,0,3,0,1,I don't fck wit those luvv...  @_swishaas: 8220;@11wdNICK: who's pussy better then a crazy bitch?8221; Apparently thots 128530;
10474,3,1,2,0,1,I don't feel like all black people are niggers but if you're black and you're being a nigger, imma tell you, idc
10476,3,0,3,0,1,I don't focus on bitches, bitches focus on me. #trenttruce 
Photography by patrickos http://t.co/steiM7i09p
103,3,0,3,0,1,@Coley_Cee: Let me make a couple tweets off cuzzo page, so I won't get in twitter jail.lmao bitch don't trick me again
1043,3,0,0,3,2,128530; my nerves are being worked cos of my monkey 128529;128545;
10477,3,0,3,0,1,I don't fuck wit bitches that listen to that EDM shit for some reason them bitches be havin mad energy and I like to chill
10478,3,0,2,1,1,I don't fuck wit hoe niggas
10479,3,0,3,0,1,I don't fuck wit these bitches cuz they think they slick128530;
10480,6,2,4,0,1,I don't fuck with these niggas cause they shady I don't fuck with these bitches all they want is to have my baby
10481,3,1,2,0,1,I don't fuck with you iffy bitches/niggas. Y'all don't put fear in my hea, y'all bleed the same I do and breathe the same 10071;65039;10069;8252;65039;10069;10069;
10482,3,0,3,0,1,I don't get it. I'm either a pussy or troll. Where is the room for the truthand or my opinions on my TL????? Social media fucked up.
10483,6,0,5,1,1,I don't get what standing on Ya tip toes does for these pics these hoes be taking
10484,3,1,2,0,1,I don't get why bitches blame the hoe their man cheated on them with..IT WAS BOTH THEIR FAULT,their boyfriend could've said no
10485,6,0,6,0,1,I don't give a fuck about yo gal yo wifey or yo boo came here by myself bitch I'm Tryna bone
10486,3,0,3,0,1,I don't glorify dis shit but bitch I am what I am and it is what it is!
1044,3,0,3,0,1,128530; @LiViBADD88: so many pretty bitches coming to my bihday dinner 128556;
10487,3,0,3,0,1,I don't got no type, bad bitches is the only thing that I Iike
10488,3,0,3,0,1,I don't got that bad of a mouth do I? Fuck shit ass bitch cunt shooby de doo wop
10489,3,0,3,0,1,I don't have a wife she my bitch for the night. If she was catching bodies then it might be alright
10490,3,0,3,0,1,I don't have an iPhone so I have to manually ignore these hoes http://t.co/YXMHy17O1U
10491,6,2,4,0,1,I don't have another face other than my bitch face. 128139;128128;128148; http://t.co/lWHzwbQBZk
10492,3,0,3,0,1,I don't have hoes 
Its a myth
10493,3,0,3,0,1,I don't have no type .. Bad bitches is the only thing I like !!
10494,3,0,3,0,1,I don't hit women but I'd slap tf out a bitch. No close fisted business though that's some cowardly shit.
10495,3,1,2,0,1,I don't hold feelings for my old flings I jus trade dem bitches in like my old range!! #Cap1
10496,3,0,3,0,1,I don't kick it with fuck nights and bitches
1045,3,1,2,0,1,128530; @SedSince81: niggers  @VonshayeB Before any moves are made... my black ass must take a nap!
10497,3,0,3,0,1,I don't know what hoe activities consist of bc I don't paake in them. Shit it's so many I damn near can't tweet without being a hoe
10498,3,0,1,2,2,I don't know what you been told but I love them project hoes
10499,3,0,0,3,2,I don't know what's more stressful, midterms or flappy birds.
10500,3,0,3,0,1,I don't know why broads drunk dial me....I'm sleep, hoe!!
10502,3,0,3,0,1,I don't know. Maybe it is a good quote and a good way to feel but I've seen way too many petty life-destroying bitches use that quote.
10503,3,0,3,0,1,I don't like bat man though, I fucked his bitch twice.
10504,3,0,3,0,1,I don't like that bitch.
10505,6,0,6,0,1,I don't like you bitch so 128514;128514; &amp; I'm having a pay all weekend my momma going out of town.
10506,3,0,3,0,1,I don't live for you hoes man
10507,3,0,3,0,1,I don't love my hoes I love a couple not all 128514;128514;
1046,3,0,3,0,1,128532;  @MichyDoe: Every week them hoes paying ! I see them hoes in every city paying for an event
10508,3,0,3,0,1,I don't love these bitches OR these hoes; fuck they thought? I love my MONEY!
10509,6,0,6,0,1,I don't love you hoes.
10510,3,0,3,0,1,I don't make music for niggas that don't get bitches
10511,3,0,3,0,1,I don't need no savin' I need to get fucking high and get some pussy.
10512,3,0,3,0,1,I don't owe you shit, bitch, leave me alone
10513,3,0,0,3,2,I don't own any #Onslaught on #Vinyl I may have to get one now. Their new Lp is available in army green coloured vinyl
10514,3,0,3,0,1,I don't pity or hate #faggots. Sexual mutations are necessary side effect of #evolution. BUT PROLIFERATION at 4% is a sign #humans fucked UP
10515,3,0,3,0,1,I don't put nothing pass nobody when it comes money n pussy.
10516,3,0,3,0,1,I don't respect money ... Respect real niccas!
10517,3,1,2,0,1,I don't talk to niccas I talk to god we can relate
1047,3,0,3,0,1,128532; @FunnyJulius: #ACTRIST  @sheEBONYblack: 8220;@HotKommodity05: 128553;128553;128553;128553; 8220;@A2daO: U bitches tripping smh http://t.co/Ywz59nbnR7
10518,3,1,2,0,1,I don't trust no bitch ... I dog em out
10519,3,0,3,0,1,I don't trust these bitches
10520,3,0,3,0,1,I don't understand how you can be such a bitch
10521,3,0,3,0,1,I don't understand when people say yea, my first time smoking I didn't get high

Cause damn that fuckin sucks bruh I was retarded high
10522,3,0,3,0,1,I don't understand why they mad at her making a track that spoke volumes about you muthafuckas. All the hoe &amp; bitch tracks about females
10523,3,1,2,0,1,I don't want a bitch that a nigga already had I want sumn new ... Or a runner it's too easy nigga I accept the challenge
10524,3,0,3,0,1,I don't want a bitch that's erybody bitch !
10525,3,0,3,0,1,I don't want me no good girl I fell inlove with these freak hoes
10526,3,0,3,0,1,I don't want no Philly disease lol Thot bitch
10527,3,0,3,0,1,I don't want no boof hoes or no burnt girls !
1048,3,0,3,0,1,128539;128120; you've been a good as friend to me , glad I got your honkie ass. Let's fuck shit up this year
10528,3,0,3,0,1,I don't want sex bitch I only want ya neck bitch lol
10529,3,0,0,3,2,I don't want to deal with yesterday's trash! There's a reason it got thrown out in the first place
10530,3,0,3,0,1,I don't. (._.)  @FvckFresh: Light skin Bitches will have 30 unread texts &amp; still tweet Nobody to talk to.. You bitches is outta control
10531,3,1,2,0,1,I donated both of my (very expensive) prom dresses to teens who couldn't afford to buy one. Don't be a selfish bitch.
10532,3,0,0,3,2,I done been to the top, I done sipped the juice/ and with that being said, bird crumbs will NEVER do!
10533,3,1,2,0,1,I done dun all kind of shit y'all niccas just fills shit!
10534,3,0,3,0,1,I done hit bout 6 threes out this bitch
10535,3,0,3,0,1,I done seen a lot of fake shit. That bitch ain't bad, she's basic.
10536,3,2,1,0,0,I dont even say nigga i say nigger. Im like Chuck Norris. I say the nigger word without checking over my shoulder.
10537,9,1,8,0,1,I dont fuck wit hoes or broke bitches
1049,3,0,3,0,1,128540;128583;128582; I hate ya bitch ass
10538,3,1,2,0,1,I dont give a single shit who you are, if you wear a suit and white cotton socks I am just going to assume you are functionally retarded.
10539,3,0,3,0,1,I dont got no type... Bad bitches is the only thang that i like! You aint got no life.. Cups with the ice and we do this every night!127926;
10540,3,0,3,0,1,I dont hide bitch im high when im in public
10541,3,0,3,0,1,I dont kiss none of these hoes 128567;128586;128069;128581;
10542,6,1,5,0,1,I dont know a niggah that could cover for me
10543,3,1,2,0,1,I dont love these hoes .
10544,3,0,2,1,1,I dont mess with sneaky ppl nd they hoe intentions
10545,3,1,2,0,1,I dont mind gay people but the flamboyant hey look at me Ima faggotkinda gays annoy me. bruh just play wit ya booty in peace. ion care.
10546,3,0,3,0,1,I dont say fuck bitches get money because i love em both
10547,3,0,3,0,1,I dont think ive ever seen a fight on the real world. I mean a word fight yeah. tons of times. but damn! that bitch swung
1050,3,0,3,0,1,128543; 8220;@DubPeeWorld: So the new wave is bitches wearing mini shovels on their hand8221;
10548,3,0,1,2,2,I dont understand rich people who dress like trash
